July,Div11,Dep20,NI,RI,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS13,BD5,Beh,SNN,NM
July,Div6,Dep26,NI,MH,SW,MW,UA,Nobody,SPI1,IPS3,EDS5,SS13,BD5,Beh,SANF,NM
December,Div12,Dep20,NI,DC,SW,MW,UA,Nobody,SPI1,IPS2,EDS3,SS13,BD4,Beh,SANF,PD
December,Div3,Dep50,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS4,Others,BD5,Beh,SINF,PD
July,Div12,Dep27,NI,EMD,GW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS13,BD2,Beh,SANF,NM
July,Div7,Dep28,NI,STF,SW,MI,UAO,Nobody,SPI1,IPS5,EDS5,SS11,BD4,Beh,SAF,NM
July,Div6,Dep4,NI,MH,GW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD3,Beh,SIF,NM
July,Div6,Dep4,NI,LTT,SW,MW,UA,Nobody,SPI1,IPS5,EDS4,SS15,BD5,Beh,SNR,NM
July,Div4,Dep40,NI,HP,SW,MW,UC,Nobody,SPI3,IPS5,EDS5,Others,BD5,Pro,SNN,NM
July,Div6,Dep41,Normal,DC,NAPP,Napp,UC,Employee,SPI1,IPS4,EDS5,Others,BD5,Beh,SNN,Inj
July,Div13,Dep10,NI,EI,SW,MI,UC,Nobody,SPI1,IPS5,EDS5,SS9,BD6,Pro,SANF,NM
December,Div13,Dep16,NI,DC,GW,MW,UC,Nobody,SPI1,IPS5,EDS4,Others,BD6,Beh,SANF,PD
July,Div12,Dep12,NI,STF,GW,MW,UAO,Nobody,SPI1,IPS5,EDS5,SS13,BD2,Beh,SAF,NM
July,Div12,Dep12,NI,STF,SW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS8,BD6,Beh,SIF,NM
July,Div12,Dep12,NI,DC,SW,Napp,UAO,Nobody,SPI1,IPS5,EDS5,SS9,BD3,Beh,SAF,NM
July,Div12,Dep12,NI,STF,GW,MI,UA,Nobody,SPI1,IPS5,EDS5,Others,BD2,Beh,SANF,NM
July,Div12,Dep12,NI,DC,SW,Napp,UAO,Nobody,SPI1,IPS5,EDS5,Others,BD5,Beh,SANF,NM
July,Div12,Dep12,NI,STF,GW,MI,UA,Nobody,SPI1,IPS5,EDS5,Others,BD4,Beh,SANF,NM
July,Div12,Dep22,NI,STF,SW,MI,UC,Nobody,SPI1,IPS5,EDS5,Others,BD1,Beh,SANF,NM
July,Div13,Dep20,NI,RI,NAPP,Napp,UAO,Nobody,SPI1,IPS4,EDS5,SS13,BD5,Beh,SANF,NM
July,Div7,Dep28,NI,SI,GW,MW,UAUC,Nobody,SPI1,IPS3,EDS5,SS17,BD4,Beh,SIF,NM
July,Div13,Dep38,NI,STF,GW,Napp,UC,Nobody,SPI1,IPS5,EDS5,Others,BD3,Beh,SANF,NM
July,Div2,Dep3,NI,RI,SW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS13,BD3,Beh,SANF,NM
July,Div12,Dep12,NI,STF,GW,MW,UC,Nobody,SPI1,IPS5,EDS5,SS2,BD4,Beh,SIF,NM
July,Div12,Dep12,NI,SI,SW,MI,UA,Nobody,SPI1,IPS5,EDS5,Others,BD4,Beh,SANF,NM
July,Div12,Dep12,NI,STF,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS7,BD2,Beh,SNR,NM
July,Div12,Dep27,FA,SI,GW,MI,UAUC,Employee,SPI1,IPS5,EDS5,SS12,BD1,Beh,SNN,Inj
July,Div12,Dep27,FA,SI,GW,MI,UAUC,Employee,SPI1,IPS5,EDS5,SS10,BD2,Beh,SNR,Inj
July,Div7,Dep28,NI,LTT,NAPP,MW,UA,Nobody,SPI1,IPS4,EDS4,SS8,BD2,Beh,SAF,NM
July,Div2,Dep20,NI,RI,SW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS13,BD1,Beh,SANF,NM
July,Div6,Dep4,NI,EMD,NAPP,MW,UC,Nobody,SPI1,IPS5,EDS3,SS15,BD5,Beh,SNR,NM
July,Div6,Dep4,NI,CD,SW,MW,UAO,Nobody,SPI1,IPS4,EDS4,SS16,BD4,Beh,SIF,NM
July,Div12,Dep6,NI,STF,GW,MW,UA,Nobody,SPI1,IPS5,EDS5,Others,BD6,Beh,SNN,NM
December,Div12,Dep22,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS4,SS8,BD1,Beh,SANF,PD
July,Div12,Dep12,NI,STF,GW,MW,UA,Nobody,SPI1,IPS5,EDS5,SS10,BD5,Beh,SAF,NM
July,Div12,Dep12,NI,MH,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS11,BD3,Beh,SAF,NM
July,Div12,Dep12,NI,STF,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,Others,BD1,Beh,SIF,NM
July,Div12,Dep12,NI,STF,GW,Napp,UAUC,Nobody,SPI1,IPS4,EDS5,SS15,BD1,Beh,SAF,NM
July,Div12,Dep12,NI,STF,GW,Napp,UAUC,Nobody,SPI1,IPS4,EDS5,Others,BD3,Beh,SANF,NM
July,Div6,Dep14,NI,FE,GW,MW,UC,Nobody,SPI3,IPS3,EDS4,Others,BD2,Pro,SIF,NM
December,Div12,Dep22,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS4,SS15,BD3,Beh,SNN,PD
December,Div2,Dep43,NI,DC,GW,MW,UA,Nobody,SPI1,IPS5,EDS4,SS8,BD5,Beh,SANF,PD
July,Div12,Dep18,NI,GL,GW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS13,BD1,Pro,SIF,NM
July,Div6,Dep26,NI,RO,GW,Napp,UAUC,Nobody,SPI1,IPS5,EDS5,SS12,BD2,Beh,SANF,NM
July,Div7,Dep28,NI,STF,SW,MW,UA,Nobody,SPI1,IPS4,EDS4,Others,BD5,Beh,SANF,NM
July,Div7,Dep28,NI,PI,SW,MW,UAUC,Nobody,SPI3,IPS4,EDS5,SS6,BD3,Pro,SIF,NM
July,Div2,Dep3,NI,RI,SW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS13,BD1,Beh,SNR,NM
July,Div12,Dep6,NI,GL,SW,Napp,UAO,Nobody,SPI3,IPS5,EDS5,SS13,BD2,Pro,SAF,NM
July,Div2,Dep20,EX,RI,SW,Napp,UA,Employee,SPI1,IPS2,EDS5,SS13,BD5,Beh,SAF,Inj
July,Div13,Dep10,FA,PI,GW,MW,UC,Employee,SPI1,IPS4,EDS5,SS15,BD5,Pro,SIF,Inj
July,Div12,Dep12,NI,D,SW,Napp,UAO,Nobody,SPI1,IPS3,EDS5,SS12,BD5,Beh,SANF,NM
July,Div12,Dep35,NI,MH,SW,MW,UAUC,Nobody,SPI1,IPS5,EDS4,SS15,BD5,Beh,SNN,NM
July,Div13,Dep14,NI,STF,SW,MW,UA,Nobody,SPI1,IPS5,EDS5,SS15,BD5,Beh,SNN,NM
July,Div13,Dep52,FA,MH,GW,Napp,UA,Employee,SPI1,IPS1,EDS5,SS8,BD1,Beh,SANF,Inj
July,Div12,Dep22,NI,DC,GW,MW,UA,Nobody,SPI1,IPS4,EDS5,Others,BD3,Beh,SANF,NM
July,Div12,Dep22,NI,EF,NAPP,MW,UA,Nobody,SPI1,IPS5,EDS5,Others,BD4,Pro,SANF,NM
July,Div7,Dep28,NI,STF,SW,MW,UA,Nobody,SPI1,IPS4,EDS4,SS12,BD1,Beh,SAF,NM
July,Div2,Dep3,NI,STF,GW,Napp,UA,Nobody,SPI1,IPS5,EDS5,Others,BD2,Beh,SINF,NM
July,Div2,Dep3,NI,STF,GW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD3,Beh,SAF,NM
July,Div6,Dep4,NI,HP,GW,MI,UA,Nobody,SPI3,IPS5,EDS5,Others,BD6,Pro,SAF,NM
July,Div6,Dep4,NI,RI,SW,MW,UC,Nobody,SPI1,IPS5,EDS5,Others,BD3,Beh,SANF,NM
July,Div12,Dep12,NI,RO,GW,Napp,UA,Nobody,SPI1,IPS4,EDS5,SS8,BD3,Beh,SANF,NM
July,Div12,Dep12,NI,STF,GW,MI,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD6,Beh,SANF,NM
July,Div12,Dep12,NI,EF,GW,MW,UC,Nobody,SPI3,IPS5,EDS5,SS8,BD2,Pro,SAF,NM
July,Div12,Dep12,NI,STF,NAPP,Napp,UA,Nobody,SPI1,IPS5,EDS5,Others,BD5,Beh,SAF,NM
July,Div12,Dep12,NI,DC,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,Others,BD1,Beh,SANF,NM
July,Div12,Dep12,NI,DC,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD1,Beh,SNR,NM
July,Div12,Dep12,NI,STF,GW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS9,BD3,Beh,SAF,NM
July,Div12,Dep12,NI,PI,GW,MW,UA,Nobody,SPI3,IPS5,EDS5,SS7,BD4,Pro,SANF,NM
July,Div13,Dep10,NI,STF,GW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS8,BD5,Beh,SAF,NM
July,Div2,Dep51,NI,STF,SW,MW,UAO,Nobody,SPI1,IPS5,EDS5,Others,BD1,Beh,SNR,NM
December,Div4,Dep20,NI,DC,GW,MI,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD6,Beh,SNR,PD
December,Div13,Dep20,NI,DC,GW,MW,UA,Nobody,SPI1,IPS2,EDS3,Others,BD5,Beh,SANF,PD
December,Div9,Dep14,NI,DC,SW,MW,UA,Nobody,SPI1,IPS4,EDS3,SS8,BD1,Beh,SANF,PD
July,Div9,Dep14,NI,D,GW,MW,UA,Nobody,SPI1,IPS4,EDS4,SS8,BD1,Beh,SANF,NM
July,Div13,Dep38,NI,S,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS9,BD6,Beh,SAF,NM
December,Div12,Dep22,NI,DC,SW,Napp,UA,Nobody,SPI1,IPS4,EDS4,SS13,BD5,Beh,SANF,PD
December,Div12,Dep22,NI,DC,SW,MW,UA,Nobody,SPI1,IPS4,EDS4,Others,BD1,Beh,SIF,PD
July,Div3,Dep52,EX,RI,SW,MI,UAO,Employee,SPI1,IPS4,EDS5,SS13,BD5,Beh,SAF,Inj
July,Div7,Dep28,NI,EF,SW,MW,UC,Nobody,SPI5,IPS5,EDS5,SS4,BD4,Pro,SNR,NM
July,Div7,Dep28,NI,EF,GW,MW,UC,Nobody,SPI2,IPS5,EDS5,SS6,BD4,Pro,SANF,NM
July,Div2,Dep3,NI,STF,GW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS15,BD5,Beh,SANF,NM
July,Div2,Dep3,NI,LTT,GW,MI,UA,Nobody,SPI1,IPS4,EDS5,SS15,BD2,Beh,SINF,NM
December,Div2,Dep20,NI,DC,SW,Napp,UA,Nobody,SPI1,IPS3,EDS2,SS13,BD5,Beh,SNR,PD
July,Div2,Dep14,NI,RO,GW,MW,UA,Nobody,SPI1,IPS3,EDS1,SS12,BD5,Beh,SANF,NM
July,Div12,Dep12,NI,MH,SW,MI,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD6,Beh,SAF,NM
July,Div13,Dep52,NI,MH,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD1,Beh,SANF,NM
July,Div13,Dep16,EX,STF,SW,Napp,UAO,Employee,SPI1,IPS3,EDS5,SS13,BD1,Beh,SAF,Inj
July,Div12,Dep22,NI,S,NAPP,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS9,BD5,Beh,SINF,NM
July,Div6,Dep26,FA,MH,SW,MI,UA,Employee,SPI1,IPS4,EDS5,Others,BD1,Beh,SANF,Inj
July,Div9,Dep28,FA,STF,GW,MI,UA,Employee,SPI1,IPS5,EDS5,Others,BD3,Beh,SINF,Inj
July,Div6,Dep20,IOW,RI,NAPP,Napp,UAO,Employee,SPI1,IPS1,EDS4,SS13,BD1,Beh,SNN,Inj
July,Div6,Dep4,NI,STF,GW,Napp,UC,Nobody,SPI1,IPS5,EDS4,SS15,BD5,Beh,SINF,NM
July,Div6,Dep4,NI,STF,SW,MW,UA,Nobody,SPI2,IPS5,EDS5,SS7,BD5,Beh,SANF,NM
July,Div6,Dep4,NI,MH,SW,MW,UAUC,Nobody,SPI1,IPS5,EDS5,SS8,BD5,Beh,SAF,NM
July,Div13,Dep45,NI,D,GW,MI,UC,Nobody,SPI1,IPS4,EDS5,Others,BD5,Beh,SINF,NM
January,Div4,Dep5,NI,DC,SW,MW,UA,Nobody,SPI1,IPS4,EDS4,Others,BD5,Beh,SINF,PD
July,Div13,Dep15,FA,PI,GW,MW,UC,Contractor,SPI3,IPS5,EDS5,Others,BD2,Pro,SNN,Inj
July,Div12,Dep12,NI,PI,GW,MI,UA,Nobody,SPI3,IPS5,EDS5,Others,BD5,Pro,SANF,NM
July,Div12,Dep12,NI,EMD,GW,MW,UA,Nobody,SPI1,IPS3,EDS4,SS9,BD2,Beh,SIF,NM
July,Div12,Dep12,NI,STF,SW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS9,BD1,Beh,SIF,NM
July,Div12,Dep12,NI,STF,SW,Napp,UAUC,Nobody,SPI1,IPS5,EDS5,SS13,BD5,Beh,SANF,NM
July,Div6,Dep14,FA,RI,SW,Napp,UC,Employee,SPI1,IPS4,EDS4,Others,BD3,Beh,SIF,Inj
July,Div13,Dep16,FA,EI,GW,MI,UC,Employee,SPI2,IPS4,EDS5,Others,BD2,Pro,SIF,Inj
July,Div12,Dep17,NI,STF,GW,MI,UA,Nobody,SPI1,IPS5,EDS5,SS17,BD1,Beh,SNR,NM
July,Div12,Dep22,NI,STF,NAPP,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS8,BD3,Beh,SANF,NM
July,Div7,Dep28,NI,STF,SW,MI,UA,Nobody,SPI1,IPS4,EDS5,SS7,BD5,Beh,SAF,NM
January,Div12,Dep41,NI,DC,GW,Napp,UA,Nobody,SPI1,IPS1,EDS3,SS13,BD5,Beh,SANF,PD
July,Div6,Dep4,NI,MH,GW,MI,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD3,Beh,SNR,NM
July,Div11,Dep20,NI,RI,NAPP,MI,UC,Nobody,SPI1,IPS5,EDS5,SS13,BD3,Beh,SNR,NM
July,Div12,Dep12,NI,PI,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,Others,BD4,Pro,SANF,NM
July,Div12,Dep12,NI,S,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS15,BD4,Beh,SANF,NM
July,Div12,Dep12,NI,STF,GW,Napp,UA,Nobody,SPI1,IPS5,EDS5,Others,BD5,Beh,SANF,NM
July,Div13,Dep15,NI,STF,GW,Napp,UA,Nobody,SPI1,IPS5,EDS5,Others,BD5,Beh,SAF,NM
July,Div12,Dep18,NI,EI,GW,MI,UAUC,Nobody,SPI6,IPS1,EDS4,SS4,BD2,Pro,SANF,NM
July,Div7,Dep28,NI,STF,NAPP,Napp,UAO,Nobody,SPI1,IPS5,EDS5,Others,BD3,Beh,SIF,NM
July,Div7,Dep28,NI,EF,GW,MI,UAUC,Nobody,SPI2,IPS4,EDS5,SS8,BD2,Pro,SAF,NM
July,Div7,Dep28,NI,STF,GW,MI,UA,Nobody,SPI1,IPS5,EDS5,SS15,BD6,Beh,SINF,NM
July,Div7,Dep28,NI,STF,NAPP,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS13,BD4,Beh,SANF,NM
January,Div12,Dep41,NI,DC,GW,Napp,UA,Nobody,SPI1,IPS2,EDS3,SS13,BD5,Beh,SANF,PD
January,Div6,Dep41,NI,DC,GW,MW,UA,Nobody,SPI1,IPS5,EDS3,SS8,BD1,Beh,SANF,PD
August,Div6,Dep16,Normal,DC,GW,MI,UC,Employee,SPI1,IPS4,EDS5,Others,BD2,Beh,SANF,Inj
August,Div11,Dep20,FA,RI,SW,Napp,UA,Contractor,SPI1,IPS3,EDS5,SS13,BD4,Beh,SNN,Inj
August,Div12,Dep12,NI,STF,GW,Napp,UA,Nobody,SPI1,IPS4,EDS4,Others,BD5,Beh,SIF,NM
August,Div12,Dep12,NI,OI,GW,MW,UC,Nobody,SPI1,IPS4,EDS5,SS6,BD5,Beh,SAF,NM
August,Div3,Dep52,FA,R,GW,MW,UAO,Employee,SPI1,IPS5,EDS4,Others,BD4,Beh,SNN,Inj
January,Div11,Dep20,NI,DC,SW,Napp,UA,Nobody,SPI1,IPS5,EDS4,SS9,BD4,Beh,SANF,PD
August,Div13,Dep14,NI,STF,SW,MW,UC,Nobody,SPI1,IPS1,EDS2,SS8,BD1,Beh,SAF,NM
August,Div13,Dep33,NI,GL,GW,MW,UC,Nobody,SPI3,IPS5,EDS5,SS12,BD1,Pro,SANF,NM
August,Div12,Dep12,NI,STF,GW,MI,UC,Nobody,SPI1,IPS4,EDS5,SS8,BD1,Beh,SIF,NM
August,Div6,Dep26,NI,PI,SW,MW,UAUC,Nobody,SPI4,IPS5,EDS5,SS12,BD2,Pro,SANF,NM
January,Div13,Dep14,NI,DC,SW,MW,UA,Nobody,SPI1,IPS4,EDS2,SS17,BD5,Beh,SANF,PD
January,Div6,Dep7,NI,DC,SW,MW,UA,Nobody,SPI1,IPS3,EDS5,SS12,BD4,Beh,SANF,PD
August,Div13,Dep33,NI,GL,GW,MI,UC,Nobody,SPI3,IPS5,EDS5,SS2,BD4,Pro,SANF,NM
August,Div13,Dep15,FA,STF,NAPP,Napp,UA,Employee,SPI1,IPS5,EDS5,Others,BD5,Beh,SIF,Inj
August,Div7,Dep28,Normal,STF,SW,Napp,UC,Employee,SPI1,IPS5,EDS5,Others,BD5,Beh,SIF,Inj
August,Div13,Dep33,FA,SI,GW,MI,UC,Employee,SPI1,IPS4,EDS5,Others,BD3,Beh,SAF,Inj
August,Div9,Dep48,CIW,PI,GW,MI,UA,Employee,SPI4,IPS4,EDS5,SS16,BD4,Pro,SANF,Inj
August,Div7,Dep28,FA,STF,SW,Napp,UC,Contractor,SPI1,IPS4,EDS4,SS12,BD5,Beh,SIF,Inj
August,Div13,Dep33,NI,GL,SW,MW,UC,Nobody,SPI3,IPS4,EDS5,SS7,BD1,Pro,SAF,NM
August,Div12,Dep12,NI,STF,GW,Napp,UC,Nobody,SPI1,IPS4,EDS5,Others,BD4,Beh,SNR,NM
August,Div12,Dep12,NI,STF,SW,Napp,UC,Nobody,SPI1,IPS5,EDS5,Others,BD2,Beh,SNR,NM
August,Div12,Dep27,FA,R,GW,Napp,UAO,Employee,SPI1,IPS5,EDS5,SS13,BD4,Beh,SAF,Inj
August,Div12,Dep27,FA,R,GW,Napp,UAO,Employee,SPI1,IPS5,EDS5,SS8,BD3,Beh,SANF,Inj
August,Div12,Dep27,FA,STF,GW,Napp,UA,Employee,SPI1,IPS5,EDS5,SS15,BD4,Beh,SNR,Inj
August,Div12,Dep27,FA,STF,GW,Napp,UA,Employee,SPI1,IPS5,EDS5,SS12,BD4,Beh,SANF,Inj
August,Div7,Dep28,FA,MH,SW,MW,UA,Employee,SPI1,IPS4,EDS4,SS15,BD4,Beh,SANF,Inj
August,Div6,Dep4,NI,SI,NAPP,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS13,BD3,Beh,SANF,NM
August,Div4,Dep5,FA,STF,GW,Napp,UA,Contractor,SPI1,IPS5,EDS5,SS13,BD6,Beh,SINF,Inj
January,Div6,Dep39,NI,DC,GW,MW,UA,Nobody,SPI1,IPS4,EDS4,SS15,BD5,Beh,SNR,PD
January,Div12,Dep22,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS3,SS13,BD3,Beh,SANF,PD
August,Div12,Dep12,Normal,STF,GW,MW,UAUC,Employee,SPI1,IPS3,EDS5,SS12,BD3,Beh,SANF,Inj
August,Div12,Dep12,Normal,STF,GW,Napp,UAUC,Employee,SPI1,IPS3,EDS5,SS12,BD3,Beh,SANF,Inj
August,Div12,Dep12,NI,RI,SW,Napp,UAUC,Nobody,SPI1,IPS3,EDS4,SS13,BD3,Beh,SANF,NM
January,Div12,Dep22,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS3,SS13,BD2,Beh,SANF,PD
August,Div13,Dep41,NI,PI,SW,MW,UC,Nobody,SPI3,IPS2,EDS5,SS12,BD3,Pro,SINF,NM
August,Div4,Dep49,IOW,PI,GW,MI,UA,Employee,SPI3,IPS3,EDS5,SS15,BD2,Pro,SNR,Inj
January,Div6,Dep7,NI,DC,NAPP,Napp,UA,Nobody,SPI1,IPS4,EDS4,SS9,BD6,Beh,SANF,PD
August,Div4,Dep5,NI,STF,GW,Napp,UC,Nobody,SPI1,IPS1,EDS3,SS16,BD6,Beh,SIF,NM
August,Div13,Dep3,NI,FE,GW,Napp,UA,Nobody,SPI5,IPS5,EDS4,SS3,BD1,Pro,SIF,NM
August,Div13,Dep10,FA,STF,SW,Napp,UA,Employee,SPI1,IPS4,EDS4,SS13,BD1,Beh,SNN,Inj
January,Div6,Dep7,NI,DC,SW,MW,UA,Nobody,SPI1,IPS3,EDS5,SS10,BD2,Beh,SANF,PD
January,Div12,Dep22,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS4,SS13,BD3,Beh,SAF,PD
August,Div6,Dep4,FA,MH,SW,Napp,UA,Contractor,SPI1,IPS5,EDS5,SS8,BD4,Beh,SAF,Inj
January,Div12,Dep22,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS4,Others,BD2,Beh,SANF,PD
August,Div11,Dep20,NI,RI,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS1,BD3,Beh,SIF,NM
August,Div13,Dep20,EX,RI,SW,MW,UAO,Employee,SPI1,IPS2,EDS4,SS13,BD2,Beh,SNN,Inj
August,Div12,Dep12,NI,S,SW,MW,UC,Nobody,SPI1,IPS5,EDS5,SS15,BD3,Beh,SANF,NM
January,Div13,Dep20,NI,DC,SW,Napp,UA,Nobody,SPI1,IPS1,EDS3,SS16,BD2,Beh,SAF,PD
January,Div6,Dep7,NI,DC,GW,MW,UA,Nobody,SPI1,IPS1,EDS4,Others,BD3,Beh,SANF,PD
February,Div4,Dep20,NI,DC,SW,MW,UA,Nobody,SPI1,IPS1,EDS3,SS8,BD3,Beh,SANF,PD
February,Div11,Dep20,NI,DC,SW,MW,UA,Nobody,SPI1,IPS2,EDS3,Others,BD3,Beh,SANF,PD
August,Div4,Dep49,NI,CD,GW,MW,UA,Nobody,SPI1,IPS4,EDS4,SS15,BD3,Beh,SANF,NM
February,Div6,Dep39,NI,DC,GW,MW,UA,Nobody,SPI1,IPS5,EDS4,SS16,BD4,Beh,SNR,PD
August,Div11,Dep53,NI,EF,NAPP,Napp,UC,Nobody,SPI3,IPS5,EDS5,SS12,BD1,Pro,SANF,NM
August,Div11,Dep20,FA,S,SW,Napp,UA,Employee,SPI1,IPS4,EDS5,SS13,BD1,Beh,SANF,Inj
August,Div12,Dep12,NI,STF,GW,MW,UA,Nobody,SPI1,IPS5,EDS5,SS16,BD5,Beh,SANF,NM
August,Div7,Dep28,NI,STF,GW,Napp,UC,Nobody,SPI1,IPS5,EDS5,SS15,BD6,Beh,SNR,NM
August,Div7,Dep28,FA,D,GW,MW,UAO,Employee,SPI1,IPS4,EDS5,Others,BD5,Beh,SANF,Inj
February,Div6,Dep16,NI,DC,GW,MW,UA,Nobody,SPI1,IPS5,EDS3,SS8,BD1,Beh,SANF,PD
August,Div13,Dep3,NI,R,GW,MW,UC,Nobody,SPI1,IPS5,EDS5,Others,BD1,Beh,SAF,NM
August,Div13,Dep3,NI,D,GW,Napp,UC,Nobody,SPI1,IPS4,EDS5,SS7,BD1,Beh,SAF,NM
August,Div6,Dep41,NI,EF,GW,MW,UC,Nobody,SPI3,IPS5,EDS5,SS14,BD5,Pro,SNN,NM
August,Div11,Dep20,IOW,DC,SW,MI,UA,Employee,SPI1,IPS1,EDS5,SS13,BD3,Beh,SNN,Inj
August,Div13,Dep51,NI,PI,SW,MW,UA,Nobody,SPI3,IPS5,EDS5,SS12,BD1,Pro,SANF,NM
February,Div11,Dep20,NI,DC,SW,MW,UA,Nobody,SPI1,IPS4,EDS4,SS16,BD3,Beh,SNR,PD
February,Div13,Dep16,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS5,Others,BD2,Beh,SANF,PD
February,Div6,Dep20,NI,DC,SW,Napp,UA,Nobody,SPI1,IPS2,EDS3,SS9,BD2,Beh,SAF,PD
February,Div12,Dep12,NI,DC,SW,MI,UA,Nobody,SPI1,IPS4,EDS2,SS13,BD5,Beh,SANF,PD
February,Div12,Dep12,NI,DC,SW,MI,UA,Nobody,SPI1,IPS4,EDS2,SS13,BD4,Beh,SANF,PD
February,Div2,Dep20,NI,DC,SW,MW,UA,Nobody,SPI1,IPS5,EDS5,SS13,BD4,Beh,SNN,PD
February,Div2,Dep3,NI,DC,GW,MW,UC,Nobody,SPI1,IPS5,EDS4,SS8,BD2,Beh,SAF,PD
August,Div12,Dep6,FA,S,GW,Napp,UAUC,Contractor,SPI1,IPS5,EDS5,SS15,BD2,Beh,SINF,Inj
August,Div12,Dep6,FA,S,GW,Napp,UAUC,Contractor,SPI1,IPS5,EDS5,SS15,BD3,Beh,SINF,Inj
February,Div7,Dep28,NI,DC,NAPP,Napp,UAUC,Nobody,SPI1,IPS4,EDS5,SS10,BD2,Beh,SANF,PD
March,Div12,Dep17,NI,DC,GW,MW,UA,Nobody,SPI1,IPS5,EDS5,SS16,BD4,Beh,SANF,PD
August,Div2,Dep43,NI,STF,GW,MW,UC,Nobody,SPI1,IPS5,EDS4,SS12,BD3,Beh,SAF,NM
August,Div7,Dep28,NI,STF,NAPP,Napp,UC,Nobody,SPI1,IPS4,EDS3,SS13,BD3,Beh,SNN,NM
August,Div12,Dep12,Normal,STF,GW,Napp,UA,Contractor,SPI1,IPS5,EDS5,SS15,BD2,Beh,SNR,Inj
August,Div12,Dep12,Normal,STF,GW,Napp,UA,Contractor,SPI1,IPS5,EDS5,SS15,BD3,Beh,SANF,Inj
August,Div12,Dep12,NI,D,GW,MW,UA,Nobody,SPI1,IPS5,EDS5,Others,BD3,Beh,SIF,NM
March,Div12,Dep17,NI,DC,GW,MW,UA,Nobody,SPI1,IPS5,EDS5,Others,BD5,Beh,SANF,PD
August,Div11,Dep21,FA,LTT,SW,Napp,UA,Employee,SPI1,IPS5,EDS5,SS15,BD6,Beh,SAF,Inj
March,Div13,Dep52,NI,DC,NAPP,Napp,UAUC,Nobody,SPI1,IPS4,EDS3,SS16,BD6,Beh,SANF,PD
August,Div2,Dep10,NI,STF,GW,Napp,UC,Nobody,SPI1,IPS1,EDS1,SS17,BD3,Beh,SIF,NM
August,Div12,Dep11,NI,EI,GW,MI,UA,Nobody,SPI4,IPS1,EDS5,SS10,BD3,Pro,SINF,NM
August,Div12,Dep12,NI,LTT,GW,Napp,UA,Nobody,SPI1,IPS5,EDS5,Others,BD1,Beh,SNR,NM
August,Div12,Dep12,NI,OI,GW,Napp,UC,Nobody,SPI1,IPS4,EDS5,SS7,BD1,Beh,SANF,NM
August,Div11,Dep21,NI,MH,SW,Napp,UAO,Nobody,SPI1,IPS4,EDS5,SS9,BD4,Beh,SANF,NM
March,Div12,Dep22,NI,DC,GW,MW,UA,Nobody,SPI1,IPS3,EDS4,SS10,BD5,Beh,SIF,PD
March,Div12,Dep22,NI,DC,GW,MW,UA,Nobody,SPI1,IPS3,EDS4,SS1,BD2,Beh,SINF,PD
August,Div12,Dep27,NI,RI,SW,Napp,UA,Nobody,SPI1,IPS5,EDS5,SS8,BD2,Beh,SANF,NM
August,Div7,Dep28,NI,EF,SW,MI,UC,Nobody,SPI1,IPS5,EDS5,SS8,BD2,Pro,SAF,NM
